entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
261,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT",[DEBUG]:BLOCK NameSystem.addToCorruptReplicasMap: block_123 added as corrupt on datanode1 by 192.168.1.1 Reason: Corruption detected,normal,implicit
262,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT",[DEBUG]:BLOCK* invalidateBlock: block_123 on datanode1,normal,implicit
263,e262ffb3_1,e262ffb3_1,"ENTRY→IF: b.getStored().isDeleted()→ENTRY→RETURN→EXIT→CALL: blockLog.debug→CALL: addToInvalidates→ENTRY→IF_FALSE: !isPopulatingReplQueues()→FOREACH: blocksMap.getStorages(storedBlock)→IF_TRUE: storage.getState() != State.NORMAL→CONTINUE→FOREACH_EXIT→IF_TRUE: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→EXIT→EXIT%%ENTRY→IF_FALSE: b.getStored().isDeleted()→IF: storageInfo != null→CALL: storageInfo.addBlock→ENTRY→CALL: addBlock→RETURN→EXIT→IF: b.getStored().isStriped()→CALL: setBlockId→CALL: corruptReplicas.addToCorruptReplicasMap→ENTRY→IF_TRUE: nodes == null→NEW: HashMap<DatanodeDescriptor, Reason>→CALL: corruptReplicasMap.put→CALL: incrementBlockStat→EXIT→IF_TRUE: reason != null→IF_TRUE: !nodes.keySet().contains(dn)→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→IF_FALSE: reason != null→IF_TRUE: !nodes.keySet().contains(dn→CALL: NameNode.blockStateChangeLog.debug→CALL: put→EXIT→EXIT→IF: hasEnoughLiveReplicas || hasMoreCorruptReplicas || corruptedDuringWrite→IF: b.getStored().isStriped()→CALL: corruptReplicas.removeFromCorruptReplicasMap→CALL: storageInfo.removeBlock→ENTRY→CALL: listRemove→IF_TRUE: b.removeStorage(this)→RETURN→EXIT→CALL: invalidateBlock→EXIT→EXIT%%ENTRY→CALL: blockLog.debug→IF: node == null→IF: nr.replicasOnStaleNodes() > 0 && !deleteCorruptReplicaImmediately→CALL: addToInvalidates→IF: datanodes != null && datanodes.length() != 0→CALL: blockLog.debug→CALL: removeStoredBlock→CALL: blockLog.debug→EXIT",[DEBUG]:BLOCK* invalidateBlocks: block_123 on datanode1 listed for deletion.,normal,implicit
264,e262ffb3_2,e262ffb3_2,"ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_TRUE: !isPopulatingReplQueues() || !block.isComplete()→RETURN→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_TRUE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.update→CALL: writeUnlock→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_FALSE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.remove→CALL: writeUnlock→EXIT",[DEBUG]:Block completeness check,normal,normal
265,e262ffb3_2,e262ffb3_2,"ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_TRUE: !isPopulatingReplQueues() || !block.isComplete()→RETURN→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_TRUE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.update→CALL: writeUnlock→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_FALSE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.remove→CALL: writeUnlock→EXIT",[INFO]:Reconstruction update triggered,normal,normal
266,e262ffb3_2,e262ffb3_2,"ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_TRUE: !isPopulatingReplQueues() || !block.isComplete()→RETURN→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_TRUE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.update→CALL: writeUnlock→EXIT%%ENTRY→CALL: writeLock→ENTRY→CALL: equals→CALL: getBlockUCState→RETURN→TRY→IF_FALSE: !isPopulatingReplQueues() || !block.isComplete()→IF_FALSE: !hasEnoughEffectiveReplicas(block, repl, pendingNum)→CALL: neededReconstruction.remove→CALL: writeUnlock→EXIT",[INFO]:Reconstruction removal triggered,normal,normal
267,e262ffb3_3,e262ffb3_3,ENTRY→IF_TRUE: priLevel >= 0 && priLevel < LEVEL && priorityQueues.get(priLevel).remove(block)→CALL: NameNode.blockStateChangeLog.debug→CALL: decrementBlockStat→RETURN→EXIT%%ENTRY→IF_FALSE: priLevel >= 0 && priLevel < LEVEL && priorityQueues.get(priLevel).remove(block)→FOR_INIT→FOR_COND: i < LEVEL→FOR_EXIT→RETURN→EXIT,[DEBUG]:Removing block block_123 from priority queue 1,normal,normal
268,e262ffb3_3,e262ffb3_3,ENTRY→IF_TRUE: priLevel >= 0 && priLevel < LEVEL && priorityQueues.get(priLevel).remove(block)→CALL: NameNode.blockStateChangeLog.debug→CALL: decrementBlockStat→RETURN→EXIT%%ENTRY→IF_FALSE: priLevel >= 0 && priLevel < LEVEL && priorityQueues.get(priLevel).remove(block)→FOR_INIT→FOR_COND: i < LEVEL→FOR_EXIT→RETURN→EXIT,[DEBUG]:Removing block block_123 from priority queue 2,normal,normal
269,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[DEBUG]:Reported block blk_12345 on datanode01 size 128MB replicaState = FINALIZED,normal,implicit
270,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[INFO]:Collecting blocks not reported,normal,implicit
271,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[DEBUG]:In memory blockUCState = UNDER_CONSTRUCTION,normal,implicit
272,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[DEBUG]:BLOCK markBlockAsCorrupt: blk_12345 cannot be marked as corrupt as it does not belong to any file,implicit,implicit
273,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,"[DEBUG]:BLOCK* addToInvalidates: blk_12345 [datanode01, datanode02]",normal,implicit
274,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[DEBUG]:BLOCK* InvalidateBlocks: add blk_12345 to datanode01,normal,implicit
275,cb32ad64_1,cb32ad64_1,ENTRY→CALL:reportDiff→WHILE:it.hasNext()%%ENTRY→IF:shouldPostponeBlocksFromFuture&&isGenStampInFuture(block)%%ENTRY→IF:b.getStored().isDeleted()→CALL:blockLog.debug→CALL:addToInvalidates%%ENTRY→IF_FALSE:b.getStored().isDeleted()→IF:storageInfo!=null→CALL:storageInfo.addBlock→IF:b.getStored().isStriped()→CALL:setBlockId→CALL:corruptReplicas.addToCorruptReplicasMap→IF:hasEnoughLiveReplicas||hasMoreCorruptReplicas||corruptedDuringWrite,[DEBUG]:BLOCK NameSystem.addToCorruptReplicasMap: blk_12345 added as corrupt on datanode01 by 192.168.1.100 Replica lost during write,normal,implicit
276,166c8990_1,166c8990_1,ENTRY→FOREACH→FOREACH_EXIT→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
277,166c8990_1,166c8990_1,ENTRY→FOREACH→FOREACH_EXIT→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
278,44a0857e_1,44a0857e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[WARN]:Cannot find FsVolumeSpi to report bad block: /user/data, block",implicit,implicit
279,5e556f95_1,5e556f95_1,ENTRY→CheckPermissions%%ENTRY→FetchBlock,[INFO]:Fetched 128MB block from namenode01,normal,explicit
280,5e556f95_1,5e556f95_1,ENTRY→CheckPermissions%%ENTRY→FetchBlock,[ERROR]:Access denied to path /user/data,explicit,explicit
281,dcde8ff6_1,dcde8ff6_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_TRUE→LOG→RETURN→EXIT%%ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_FALSE→CALL→LOG→EXIT,[INFO]:Can’t send invalid block block-12345,both,both
282,dcde8ff6_1,dcde8ff6_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_TRUE→LOG→RETURN→EXIT%%ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_FALSE→CALL→LOG→EXIT,[INFO]:Error report sent to NameNode,explicit,both
283,dcde8ff6_1,dcde8ff6_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_TRUE→LOG→RETURN→EXIT%%ENTRY→TRY→CALL→EXCEPTION→CATCH→IF_TRUE→LOG→CALL→RETURN→EXIT→ENTRY→IF_FALSE→CALL→LOG→EXIT,"[WARN]:Cannot find FsVolumeSpi to report bad block: /data/volume1, block block-12345",both,both
284,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_FALSE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE,[INFO]:Can’t send invalid block block-12345,implicit,both
285,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_FALSE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE,[INFO]:Error report sent to NameNode,normal,both
286,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_FALSE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE,"[WARN]:Failed to transfer block block-12345, IOException occurred",both,both
287,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_FALSE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE,"[WARN]:Cannot find FsVolumeSpi to report bad block: volume-01, block block-12345",implicit,both
288,b9f75a67_1,b9f75a67_1,ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_FALSE%%ENTRY→FOR_INIT→FOR_COND→TRY→transferBlock→ENTRY→IF_TRUE,[WARN]:msg,normal,both
