LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
1,[INFO],Have to change stable write to unstable write: DATA_SYNC,10fc059a,Have to change stable write to unstable write: DATA_SYNC,[],04ab503e_2
2,[DEBUG],requested offset=1024 and current offset=2048,bf4347b7,requested offset=<*> and current offset=<*>,"['1024', '2048']",04ab503e_2
3,[WARN],"Got overwrite with appended data [1024-5120), current offset 2048, drop the overlapped section [1024-2048) and append new data [2048-5120)",2b870578,"Got overwrite with appended data [<*>-<*>), current offset <*>, drop the overlapped section [<*>-<*>) and append new data <*>","['1024-5120', '2048', '1024-2048', '[2048-5120)']",04ab503e_2
4,[WARN],Modify this write to write only the appended data,c0e68ce7,Modify this write to write only the appended data,[],04ab503e_2
5,[DEBUG],"Got overwrite with appended data [1024-5120), current offset 2048, drop the overlapped section [1024-2048) and append new data [2048-5120).",2b870578,"Got overwrite with appended data [<*>-<*>), current offset <*>, drop the overlapped section [<*>-<*>) and append new data <*>","['1024-5120', '2048', '1024-2048', '[2048-5120).']",04ab503e_2
6,[WARN],"(offset,count,nextOffset): (1024,4096,2048)",88a49e65,"(offset,count,nextOffset): (<*>,<*>,<*>)","['1024', '4096,2048']",04ab503e_2
1,[INFO],Node datanode01 hasn't sent its first block report.,eccbb869,Node datanode<*> hasn't sent its first block report.,['01'],80bf14df_1
2,[INFO],Node datanode02 is dead and there are no low redundancy blocks or blocks pending reconstruction. Safe to decommission or put in maintenance.,4e836543,Node datanode<*> is dead and there are no low redundancy blocks or blocks pending reconstruction. Safe to decommission or put in maintenance.,['02'],80bf14df_1
1,[WARN],"Node datanode03 is dead while in DECOMMISSION_INPROGRESS. Cannot be safely decommissioned or be in maintenance since there is risk of reduced data durability or data loss. Either restart the failed node or force decommissioning or maintenance by removing, calling refreshNodes, then re-adding to the excludes or host config files.",fa7e72d5,"Node datanode<*> is dead while in DECOMMISSION_INPROGRESS. Cannot be safely decommissioned or be in maintenance since there is risk of reduced data durability or data loss. Either restart the failed node or force decommissioning or maintenance by removing, calling refreshNodes, then re-adding to the excludes or host config files.",['03'],80bf14df_2
1,[INFO],logRpcIds executed,92b9629c,logRpcIds executed,[],5b7fb7e7_1
2,[INFO],logEdit executed,69ea3b74,logEdit executed,[],5b7fb7e7_1
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],a1f31cfd_3
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],a1f31cfd_4
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],a1f31cfd_5
1,[ERROR],Target address cannot be null.,aec806d6,Target address cannot be null.,[],a1f31cfd_6
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],a1f31cfd_7
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],a1f31cfd_8
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],a1f31cfd_9
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],a1f31cfd_10
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],37f921a2_1
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],37f921a2_2
1,[ERROR],Cannot write /user/data/record.txt,f521ca5f,Cannot write <*>,['/user/data/record.txt'],a270f959_3
1,[WARN],"Logout failed while disconnecting, error code - 500",53bf0707,"Logout failed while disconnecting, error code - <*>",['500'],a270f959_4
1,[DEBUG],Cannot rename the root of a filesystem,6b5dd70a,Cannot rename the root of a filesystem,[],a270f959_5
2,[DEBUG],Cannot rename the root directory of a filesystem,7bbb09b4,Cannot rename the root directory of a filesystem,[],a270f959_5
1,[INFO],Encryption zone created successfully,62c078b3,Encryption zone created successfully,[],f926b313_2
1,[INFO],Encryption zone created successfully,62c078b3,Encryption zone created successfully,[],f926b313_3
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],af08c0ec_2
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_3
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],af08c0ec_4
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_5
1,[ERROR],Target address cannot be null.,aec806d6,Target address cannot be null.,[],af08c0ec_6
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],af08c0ec_7
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_8
1,[ERROR],Does not contain a valid host:port authority.,2f679044,Does not contain a valid host:port authority.,[],af08c0ec_9
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_10
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_11
1,[INFO],Socket address created successfully.,538541df,Socket address created successfully.,[],af08c0ec_12
1,[ERROR],"Cannot build location, hdd_pool_42 not a child of flink_cluster",680504ed,"Cannot build location, hdd_pool_<*> not a child of flink_cluster",['42'],de69cda9_2
1,[INFO],Fix Quota src=hdd_pool_42 dst=flink_cluster type=RWX oldQuota=42 newQuota=84,774a273c,Fix Quota src=hdd_pool_<*> dst=flink_cluster type=RWX oldQuota=<*> newQuota=<*>,"['42', '42', '84']",de69cda9_3
1,[INFO],Fix Quota src=hdd_pool_42 dst=flink_cluster oldQuota=42/84 newQuota=84/168,7c69c5cb,Fix Quota src=hdd_pool_<*> dst=flink_cluster oldQuota=<*>/<*> newQuota=<*>/<*>,"['42', '42/84', '84/168']",de69cda9_4
2,[INFO],Fix Quota src=hdd_pool_42 dst=flink_cluster type=RWX oldQuota=42 newQuota=84,774a273c,Fix Quota src=hdd_pool_<*> dst=flink_cluster type=RWX oldQuota=<*> newQuota=<*>,"['42', '42', '84']",de69cda9_4
1,[WARN],Unexpected SecurityException in Configuration,8da1cb24,Unexpected SecurityException in Configuration,[],1aadb604_2
1,[INFO],Possible loss of precision converting milliseconds to seconds for block_report,4d8f0d6b,Possible loss of precision converting milliseconds to seconds for block_report,[],1aadb604_3
1,[INFO],message,78e73102,message,[],1aadb604_4
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],10ebeabc_1
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],10ebeabc_2
1,[ERROR],Invocation to hdd_pool_42 for flink_cluster timed out,fdca0b3a,Invocation to hdd_pool_<*> for flink_cluster timed out,['42'],10ebeabc_3
1,[ERROR],Invocation to hdd_pool_42 for flink_cluster timed out,fdca0b3a,Invocation to hdd_pool_<*> for flink_cluster timed out,['42'],10ebeabc_4
1,[ERROR],Cannot get available namenode for hdd_pool_42,0c098bcd,Cannot get available namenode for hdd_pool_<*>,['42'],10ebeabc_5
1,[ERROR],No namenode available to invoke hdd_pool_42,e7150d9d,No namenode available to invoke hdd_pool_<*>,['42'],10ebeabc_6
1,[DEBUG],Re-encryption handler throttling because queue size 42 is larger than number of cores 8,a463d920,Re-encryption handler throttling because queue size <*> is larger than number of cores <*>,"['42', '8']",842845a5_2
1,[DEBUG],Re-encryption handler throttling because total tasks pending re-encryption updater is 100,763a002e,Re-encryption handler throttling because total tasks pending re-encryption updater is <*>,['100'],842845a5_3
1,[DEBUG],"Re-encryption handler throttling expect: 500, actual: 300, throttleTimerAll:200",38df42b9,"Re-encryption handler throttling expect: <*>, actual: <*>, throttleTimerAll:<*>","['500', '300', '200']",842845a5_4
2,[DEBUG],"Throttling re-encryption, sleeping for 100 ms",ee916331,"Throttling re-encryption, sleeping for <*> ms",['100'],842845a5_4
1,[INFO],Sleeping in the re-encrypt handler for unit test.,149b341a,Sleeping in the re-encrypt handler for unit test.,[],842845a5_5
2,[INFO],Continuing re-encrypt handler after pausing.,1fae265e,Continuing re-encrypt handler after pausing.,[],842845a5_5
1,[DEBUG],Proxying operation: readData,19eb6a19,Proxying operation: readData,[],6fdc58d6_2
1,[INFO],Number of suppressed write-lock reports: 42 Longest write-lock held at 12:00:00 for 1000ms via stackTrace Total suppressed write-lock held time: 5000,284d0b9a,Number of suppressed write-lock reports: <*> Longest write-lock held at <*>:<*>:<*> for <*>ms via stackTrace Total suppressed write-lock held time: <*>,"['42', '12', '00:00', '1000', '5000']",d4f04ce1_9
1,[INFO],Logging exit info,20b5eb66,Logging exit info,[],d4f04ce1_15
2,[DEBUG],Detailed exit debug info,8c6fe74f,Detailed exit debug info,[],d4f04ce1_15
3,[ERROR],An error occurred when terminating,d3b3766b,An error occurred when terminating,[],d4f04ce1_15
1,[DEBUG],logSync(tx) synctxid=42 lastJournalledTxId=42 mytxid=42,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['42', '42', '42']",d4f04ce1_16
2,[ERROR],Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: 42,fd3a6d2e,Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: <*>,['42'],d4f04ce1_16
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],d4f04ce1_17
1,[DEBUG],doEditTx() op=42 txid=42,ba074313,doEditTx() op=<*> txid=<*>,"['42', '42']",d4f04ce1_23
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],d4f04ce1_23
1,[DEBUG],doEditTx() op=42 txid=42,ba074313,doEditTx() op=<*> txid=<*>,"['42', '42']",d4f04ce1_24
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],d4f04ce1_24
1,[DEBUG],logSync(tx) synctxid=42 lastJournalledTxId=100 mytxid=150,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['42', '100', '150']",523a9442_2
2,[ERROR],Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: 10,fd3a6d2e,Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: <*>,['10'],523a9442_2
3,[DEBUG],Exception in closing journalSet,63ab1936,Exception in closing journalSet,[],523a9442_2
4,[INFO],Number of transactions: 10 Total time for transactions(ms): 500 Number of transactions batched in Syncs: 5 Number of syncs: 3 SyncTimes(ms): 200,81804505,Number of transactions: <*> Total time for transactions(ms): <*> Number of transactions batched in Syncs: <*> Number of syncs: <*> SyncTimes(ms): <*>,"['10', '500', '5', '3', '200']",523a9442_2
1,[AUDIT],"Log Audit Event: false, enableErasureCodingPolicy, RS-6-3-1024k",ca885f68,"Log Audit Event: false, enableErasureCodingPolicy, RS-<*>-<*>-<*>k","['6', '3-1024']",523a9442_4
1,[DEBUG],Sending client SASL negotiation,80760236,Sending client SASL negotiation,[],73b7ab70_4
2,[DEBUG],"SASL client skipping handshake in secured configuration with no SASL protection configured for addr = hdd_pool_42, datanodeId = flink_cluster",4cfc2c35,"SASL client skipping handshake in secured configuration with no SASL protection configured for addr = hdd_pool_<*>, datanodeId = flink_cluster",['42'],73b7ab70_4
1,[DEBUG],doEditTx() op=createFile txid=12345,4cd06adb,doEditTx() op=createFile txid=<*>,['12345'],e6cba92f_2
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],e6cba92f_2
1,[DEBUG],logSync(tx) synctxid=100 lastJournalledTxId=90 mytxid=110,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['100', '90', '110']",e6cba92f_3
2,[ERROR],Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: 10,fd3a6d2e,Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: <*>,['10'],e6cba92f_3
1,[ERROR],Logger error message with arguments,6c95a096,Logger error message with arguments,[],1d5b80ba_2
1,[DEBUG],Generate delegation token with renewer,03484c4b,Generate delegation token with renewer,[],10851f63_1
2,[DEBUG],Operation: + cmd + Status: + succeeded + TokenId: + tokenId,184cdf7d,Operation: + cmd + Status: + succeeded + TokenId: + tokenId,[],10851f63_1
3,[DEBUG],Proxying operation: + cmd + Status: + succeeded + TokenId: + tokenId,d8e032f8,Proxying operation: + cmd + Status: + succeeded + TokenId: + tokenId,[],10851f63_1
1,[INFO],Checkpointer about to load edits from 3 stream(s).,4bdaabf5,Checkpointer about to load edits from <*> stream(s).,['3'],d8ee7000_2
2,[DEBUG],About to load edits:\n stream1\nstream2\nstream3,3de5add6,About to load edits:\n stream<*>\nstream<*>\nstream<*>,"['1', '2', '3']",d8ee7000_2
1,[ERROR],Failed to close file: ... with inode: ...,6e911dd9,Failed to close file: ... with inode: ...,[],c0729ede_2
1,[DEBUG],"Closing an already closed stream. [Stream:{}, streamer:{}]",75168dc8,Closing an already closed stream. <*>,"['[Stream:{}, streamer:{}]']",c0729ede_3
2,[DEBUG],Proxying operation: {},9cf45279,Proxying operation: {},[],c0729ede_3
1,[INFO],Shutting down DataXceiverServer before restart,b3930eb0,Shutting down DataXceiverServer before restart,[],32a35775_2
1,[ERROR],"error closing TcpPeerServer: , e",7096d294,"error closing TcpPeerServer: , e",[],32a35775_3
1,[ERROR],"error closing DomainPeerServer: , e",e7c3ef48,"error closing DomainPeerServer: , e",[],32a35775_4
1,[INFO],Closing all peers.,4ceb9896,Closing all peers.,[],32a35775_5
1,[DEBUG],Interrupted waiting for peers to close,cce26109,Interrupted waiting for peers to close,[],32a35775_6
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],249cd43e_2
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],249cd43e_3
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],249cd43e_4
1,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],249cd43e_5
1,[INFO],Formatting journal hdd_pool_42 with nsid: flink_cluster,b7b5114c,Formatting journal hdd_pool_<*> with nsid: flink_cluster,['42'],48e5d742_2
1,[DEBUG],Exception in closing stream,a0f78b61,Exception in closing stream,[],48e5d742_3
1,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],48e5d742_4
2,[DEBUG],Handling deprecation for item,2f29da75,Handling deprecation for item,[],48e5d742_4
3,[INFO],message,78e73102,message,[],48e5d742_4
1,[DEBUG],Failed to get groups for user flink_cluster,3fb064e0,Failed to get groups for user flink_cluster,[],6f646116_2
1,[DEBUG],Failed to get groups for user flink_cluster,3fb064e0,Failed to get groups for user flink_cluster,[],6f646116_3
1,[WARN],Failed to delete block file,4b18f5bc,Failed to delete block file,[],c7c07da1_2
1,[WARN],Failed to delete meta file,1e126501,Failed to delete meta file,[],c7c07da1_3
1,[WARN],Failed to delete meta file,1e126501,Failed to delete meta file,[],c7c07da1_4
1,[ERROR],Cannot find BPOfferService for reporting block received for bpid=hdd_pool_42,3eb08039,Cannot find BPOfferService for reporting block received for bpid=hdd_pool_<*>,['42'],c7c07da1_5
1,[ERROR],FORCEFENCE and FORCEACTIVE flags not supported with auto-failover enabled.,53247b28,FORCEFENCE and FORCEACTIVE flags not supported with auto-failover enabled.,[],e1991747_2
1,[INFO],Failover from node1 to node2 successful,3c93d79e,Failover from node<*> to node<*> successful,"['1', '2']",e1991747_3
1,[WARN],"Service is not ready to become active, but forcing: notReadyReason",c7c017f5,"Service is not ready to become active, but forcing: notReadyReason",[],e1991747_4
1,[INFO],Requested transition to active state.,116ee614,Requested transition to active state.,[],e1991747_5
2,[ERROR],Transition failed due to ServiceFailedException.,b760924b,Transition failed due to ServiceFailedException.,[],e1991747_5
1,[ERROR],Unexpected exception proxying to hdd_pool_42,8b2942c7,Unexpected exception proxying to hdd_pool_<*>,['42'],8256c18f_2
1,[ERROR],Unexpected exception proxying to hdd_pool_42,8b2942c7,Unexpected exception proxying to hdd_pool_<*>,['42'],8256c18f_3
1,[ERROR],Unexpected exception proxying to hdd_pool_42,8b2942c7,Unexpected exception proxying to hdd_pool_<*>,['42'],8256c18f_4
1,[ERROR],Cannot get available namenode for...,f5d3924e,Cannot get available namenode for...,[],8256c18f_5
1,[ERROR],Get connection for...,a989c3df,Get connection for...,[],8256c18f_6
1,[ERROR],No namenode available to invoke...,6fabb680,No namenode available to invoke...,[],8256c18f_7
1,[ERROR],"Cannot get active NN for hdd_pool_42, State Store unavailable",8499312b,"Cannot get active NN for hdd_pool_<*>, State Store unavailable",['42'],8256c18f_8
1,[ERROR],Cannot locate a registered namenode for hdd_pool_42 from flink_cluster,7d3f6c49,Cannot locate a registered namenode for hdd_pool_<*> from flink_cluster,['42'],8256c18f_9
1,[ERROR],Cannot get disabled name services,faae75fe,Cannot get disabled name services,[],8256c18f_10
1,[DEBUG],Selected most recent NN for query,c716e0fe,Selected most recent NN for query,[],8256c18f_11
1,[ERROR],"Invocation to ""hdd_pool_42"" for ""getMethod"" timed out",d167f172,Invocation to <*> for <*> timed out,"['""hdd_pool_42""', '""getMethod""']",c2fc902e_1
2,[DEBUG],Proxying operation: RWX,820a8d63,Proxying operation: RWX,[],c2fc902e_1
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],4305be0c_1
1,[ERROR],Cannot get mount point,a30cf6a9,Cannot get mount point,[],4305be0c_2
1,[WARN],Unknown block status code reported by,cdb883d2,Unknown block status code reported by,[],9ceab042_1
2,[DEBUG],"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",4602314f,"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",[],9ceab042_1
3,[INFO],Adding new storage ID for DN,6506d3d0,Adding new storage ID for DN,[],9ceab042_1
4,[DEBUG],child remove storage:,b9181755,child remove storage:,[],9ceab042_1
5,[DEBUG],Processing reported block... (Inferred from parent call to processAndHandleReportedBlock),d13f4ccb,Processing reported block... (Inferred from parent call to processAndHandleReportedBlock),[],9ceab042_1
6,[DEBUG],Reported block on size replicaState =,21fb6b01,Reported block on size replicaState =,[],9ceab042_1
7,[DEBUG],Queueing reported block in state from datanode for later processing because QUEUE_REASON_FUTURE_GENSTAMP.,7a146e5e,Queueing reported block in state from datanode for later processing because QUEUE_REASON_FUTURE_GENSTAMP.,[],9ceab042_1
8,[DEBUG],BLOCK* addStoredBlock: on size but it does not belong to any file,36a209c9,BLOCK* addStoredBlock: on size but it does not belong to any file,[],9ceab042_1
9,[DEBUG],"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",4602314f,"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",[],9ceab042_1
1,[WARN],Unknown block status code reported by,cdb883d2,Unknown block status code reported by,[],9ceab042_2
2,[DEBUG],"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",4602314f,"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",[],9ceab042_2
3,[INFO],Adding new storage ID for DN,6506d3d0,Adding new storage ID for DN,[],9ceab042_2
4,[DEBUG],child remove storage:,b9181755,child remove storage:,[],9ceab042_2
5,[DEBUG],Processing reported block... (Inferred from parent call to processAndHandleReportedBlock),d13f4ccb,Processing reported block... (Inferred from parent call to processAndHandleReportedBlock),[],9ceab042_2
6,[DEBUG],Reported block on size replicaState =,21fb6b01,Reported block on size replicaState =,[],9ceab042_2
7,[DEBUG],Queueing reported block in state from datanode for later processing because QUEUE_REASON_FUTURE_GENSTAMP.,7a146e5e,Queueing reported block in state from datanode for later processing because QUEUE_REASON_FUTURE_GENSTAMP.,[],9ceab042_2
8,[DEBUG],BLOCK* addStoredBlock: is added to (size=),8054b240,BLOCK* addStoredBlock: is added to (size=),[],9ceab042_2
9,[DEBUG],"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",4602314f,"*BLOCK* NameNode.processIncrementalBlockReport: from receiving: , received: , deleted:",[],9ceab042_2
1,[WARN],InMemoryAliasMap location hdd_pool_42 is missing. Creating it.,fdd879e0,InMemoryAliasMap location hdd_pool_<*> is missing. Creating it.,['42'],0b705561_4
1,[INFO],Skipping jas + jas + since it's disabled,6be51f86,Skipping jas + jas + since it's disabled,[],48be77fc_2
2,[INFO],Next operation retrieved from file input stream,f6a5a34c,Next operation retrieved from file input stream,[],48be77fc_2
3,[ERROR],Got error reading edit log input stream...,fddd6d7b,Got error reading edit log input stream...,[],48be77fc_2
4,[DEBUG],Tried to read from deleted or moved edit log segment,da50ec1c,Tried to read from deleted or moved edit log segment,[],48be77fc_2
1,[INFO],Skipping jas + jas + since it's disabled,6be51f86,Skipping jas + jas + since it's disabled,[],48be77fc_3
2,[INFO],NN is transitioning from active to standby and FSEditLog is closed -- could not read edits,6696e9d3,NN is transitioning from active to standby and FSEditLog is closed -- could not read edits,[],48be77fc_3
3,[INFO],Next operation retrieved from file input stream,f6a5a34c,Next operation retrieved from file input stream,[],48be77fc_3
4,[INFO],Fast-forwarding stream...,07d519e1,Fast-forwarding stream...,[],48be77fc_3
1,[INFO],Skipping jas + jas + since it's disabled,6be51f86,Skipping jas + jas + since it's disabled,[],48be77fc_4
2,[INFO],Next operation retrieved from file input stream,f6a5a34c,Next operation retrieved from file input stream,[],48be77fc_4
3,[ERROR],Got error reading edit log input stream...,fddd6d7b,Got error reading edit log input stream...,[],48be77fc_4
4,[DEBUG],Tried to read from deleted or moved edit log segment,da50ec1c,Tried to read from deleted or moved edit log segment,[],48be77fc_4
1,[DEBUG],Proxying operation:{},b4fb7962,Proxying operation:{},[],6af2ed98_1
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],7f133c9a_4
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],7f133c9a_5
1,[ERROR],Invocation to hdd_pool_42 for saveNamespace timed out,dd8e4e31,Invocation to hdd_pool_<*> for saveNamespace timed out,['42'],7f133c9a_6
1,[DEBUG],Cannot execute saveNamespace in hdd_pool_42: Disk failure detected,76e6f0c2,Cannot execute saveNamespace in hdd_pool_<*>: Disk failure detected,['42'],7f133c9a_7
2,[ERROR],Invocation to hdd_pool_42 for saveNamespace timed out,dd8e4e31,Invocation to hdd_pool_<*> for saveNamespace timed out,['42'],7f133c9a_7
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],7f133c9a_8
1,[DEBUG],Proxying operation: hdd_pool_42,f27d0e06,Proxying operation: hdd_pool_<*>,['42'],7f133c9a_9
1,[DEBUG],Creating new Groups object,9775effa,Creating new Groups object,[],baa81574_2
2,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],baa81574_2
3,[DEBUG],Handling deprecation for (String)item,b5462e66,Handling deprecation for (String)item,[],baa81574_2
4,[DEBUG],Reading credentials from location /etc/hadoop/conf,ffb2c971,Reading credentials from location <*>,['/etc/hadoop/conf'],baa81574_2
5,[DEBUG],Loaded 5 tokens from /etc/hadoop/conf,29172eb5,Loaded <*> tokens from <*>,"['5', '/etc/hadoop/conf']",baa81574_2
6,[INFO],Token file /etc/hadoop/conf/tokens does not exist,4ceeee4c,Token file <*> does not exist,['/etc/hadoop/conf/tokens'],baa81574_2
7,[INFO],Cleaning up resources,251a648a,Cleaning up resources,[],baa81574_2
8,[DEBUG],Failure to load login credentials,6b3082cb,Failure to load login credentials,[],baa81574_2
9,[INFO],Login credentials loaded successfully,e6aff8c4,Login credentials loaded successfully,[],baa81574_2
1,[DEBUG],Failed to get groups for user flink_cluster→RETURN→EXIT,b4905870,Failed to get groups for user flink_cluster→RETURN→EXIT,[],3fb83a3c_1
1,[DEBUG],Failed to get groups for user flink_cluster→RETURN→EXIT,b4905870,Failed to get groups for user flink_cluster→RETURN→EXIT,[],3fb83a3c_3
1,[WARN],The server is stopped.→,ee770c92,The server is stopped.→,[],3fb83a3c_5
2,[WARN],Another reconfiguration task is running.,65b36124,Another reconfiguration task is running.,[],3fb83a3c_5
1,[INFO],Log info with throwable,02dc811f,Log info with throwable,[],f2558ae5_2
1,[TRACE],Log trace without throwable,9fc73737,Log trace without throwable,[],f2558ae5_3
1,[TRACE],"hdd_pool_42: about to release flink_cluster, ShortCircuitCache.this, slot",bbb71c39,"hdd_pool_<*>: about to release flink_cluster, ShortCircuitCache.this, slot",['42'],f2558ae5_4
2,[WARN],ShortCircuitCache.this: failed to release short-circuit shared memory slot ...,5e89b471,ShortCircuitCache.this: failed to release short-circuit shared memory slot ...,[],f2558ae5_4
1,[TRACE],"hdd_pool_42: about to release flink_cluster, ShortCircuitCache.this, slot",bbb71c39,"hdd_pool_<*>: about to release flink_cluster, ShortCircuitCache.this, slot",['42'],f2558ae5_5
1,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],f2558ae5_6
1,[WARN],Leaving safe mode due to forceExit. This will cause a data loss of 1024 byte(s).,19b73392,Leaving safe mode due to forceExit. This will cause a data loss of <*> byte(s).,['1024'],5f8fabfd_1
2,[WARN],forceExit used when normal exit would suffice. Treating force exit as normal safe mode exit.,91664c15,forceExit used when normal exit would suffice. Treating force exit as normal safe mode exit.,[],5f8fabfd_1
3,[WARN],Refusing to leave safe mode without a force flag. Exiting safe mode will cause a deletion of 2048 byte(s). Please use -forceExit flag to exit safe mode forcefully if data loss is acceptable.,8d379d66,Refusing to leave safe mode without a force flag. Exiting safe mode will cause a deletion of <*> byte(s). Please use -forceExit flag to exit safe mode forcefully if data loss is acceptable.,['2048'],5f8fabfd_1
4,[WARN],Interrupted while waiting for reconstructionQueueInitializer. Returning.,e55cfcc1,Interrupted while waiting for reconstructionQueueInitializer. Returning.,[],5f8fabfd_1
1,[DEBUG],End of the phase: initialization.,6697037,End of the phase: initialization.,[],5f8fabfd_2
1,[DEBUG],End of the phase: initialization.,6697037,End of the phase: initialization.,[],5f8fabfd_3
1,[DEBUG],"Name checkpoint time is newer than edits, not loading edits.",7b9ff00e,"Name checkpoint time is newer than edits, not loading edits.",[],1c999122_2
1,[DEBUG],No snapshot name found for inode 0,5688424f,No snapshot name found for inode <*>,['0'],fc6af5a0_1
1,[DEBUG],"DIR* NameSystem.appendFile: src=hdd_pool_42, holder=flink_cluster, clientMachine=client123",7a218876,"DIR* NameSystem.appendFile: src=hdd_pool_<*>, holder=flink_cluster, clientMachine=client<*>","['42', '123']",c653df19_2
2,[DEBUG],DIR* NameSystem.appendFile: file /user/data for flink_cluster at client123 block BlockID_123 block size 1024,d58a479c,DIR* NameSystem.appendFile: file <*> for flink_cluster at client<*> block BlockID_<*> block size <*>,"['/user/data', '123', '123', '1024']",c653df19_2
3,[WARN],DIR* NameSystem.append: Disk quota exceeded,9231a0e9,DIR* NameSystem.append: Disk quota exceeded,[],c653df19_2
4,[DEBUG],"INodeFile:getStoragePolicyID() The current effective storage policy id : 1 is not suitable for striped mode EC file : file123. So, just returning unspecified storage policy id",f9fcdea8,"INodeFile:getStoragePolicyID() The current effective storage policy id : <*> is not suitable for striped mode EC file : file<*>. So, just returning unspecified storage policy id","['1', '123']",c653df19_2
5,[DEBUG],Resolved path is /user/data/file123,4a645b85,Resolved path is <*><*>,['/user/data/file123'],c653df19_2
6,[INFO],"startFile: recover lease123, src=/user/data/file123 client client123",4da756c8,"startFile: recover lease<*>, src=<*><*> client client<*>","['123', '/user/data/file123', '123']",c653df19_2
7,[INFO],"Recovering lease123, src=/user/data/file123",948dcce1,"Recovering lease<*>, src=<*><*>","['123', '/user/data/file123']",c653df19_2
8,[DEBUG],logSync(tx) synctxid=123 lastJournalledTxId=456 mytxid=789,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['123', '456', '789']",c653df19_2
