entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
237,59424e85_2,59424e85_2,ENTRY→IF_TRUE:request instanceof LearnerSyncRequest→CALL:processSync→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_TRUE:shouldForwardToNextProcessor→CALL:processRequest→IF_FALSE:request.getHdr() != null→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_TRUE:request.isThrottled()→LOG:ERROR:Throttled request send as proposal: Exiting.→CALL:requestSystemExit→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_TRUE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:shutdown→THROW:XidRolloverException→EXIT%%ENTRY→IF_FALSE:request instanceof LearnerSyncRequest→IF_FALSE:shouldForwardToNextProcessor→IF_TRUE:request.getHdr() != null→TRY→CALL:propose→IF_FALSE:request.isThrottled()→IF_FALSE:(request.zxid & 0xffffffffL) == 0xffffffffL→CALL:setLastBufferSize→SYNC:this→CALL:addQuorumVerifier→CALL:PROPOSAL_COUNT.add→RETURN→EXIT,[DEBUG]:Proposing:: transaction,normal,explicit
238,63d68207_1,63d68207_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
239,63d68207_1,63d68207_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
240,ddf273fc_1,ddf273fc_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:Log size limit reached: 1024, 2048",normal,normal
241,ddf273fc_1,ddf273fc_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:rollLog,normal,normal
242,8e7e1981_1,8e7e1981_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:Log size limit reached: 1024, 2048",normal,normal
243,8e7e1981_1,8e7e1981_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:rollLog,normal,normal
244,e2a7bdaf_1,e2a7bdaf_1,ENTRY→RetryLogic%%ENTRY→AbortOperation,[ERROR]:Failed to get a response from model 'gpt-4o' after multiple retries,both,both
245,1ada5259_1,1ada5259_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→CALL→LOG→CALL→IF_TRUE→RETURN→EXIT%%ENTRY→TRY→CALL→currentElapsedTime→WHILE→WHILE_COND→WHILE_EXIT→LOG→CALL→IF_TRUE→RETURN→EXIT,[INFO]:SyncRequestProcessor exited!,explicit,explicit
246,1ada5259_1,1ada5259_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→CALL→LOG→CALL→IF_TRUE→RETURN→EXIT%%ENTRY→TRY→CALL→currentElapsedTime→WHILE→WHILE_COND→WHILE_EXIT→LOG→CALL→IF_TRUE→RETURN→EXIT,[WARN]:Current zxid 100 is <= 200 for CREATE,explicit,explicit
247,1ada5259_1,1ada5259_1,ENTRY→TRY→CALL→EXCEPTION→CATCH→CALL→LOG→CALL→IF_TRUE→RETURN→EXIT%%ENTRY→TRY→CALL→currentElapsedTime→WHILE→WHILE_COND→WHILE_EXIT→LOG→CALL→IF_TRUE→RETURN→EXIT,[DEBUG]:Creating new log file: log.100,explicit,explicit
248,1ada5259_2,1ada5259_2,ENTRY→CALL→EXIT,[INFO]:SyncRequestProcessor exited!,normal,normal
249,1ada5259_3,1ada5259_3,ENTRY→IF_TRUE→CALL→EXIT,[INFO]:Processing sync request from LearnerSyncRequest,normal,normal
250,1ada5259_4,1ada5259_4,ENTRY→IF_FALSE→IF_TRUE→CALL→IF_TRUE→TRY→CALL→IF_TRUE→LOG→CALL→IF_FALSE→IF_TRUE→CALL→THROW→CATCH→THROW→CALL→EXIT,[DEBUG]:Forwarding request to next processor,explicit,explicit
251,1ada5259_4,1ada5259_4,ENTRY→IF_FALSE→IF_TRUE→CALL→IF_TRUE→TRY→CALL→IF_TRUE→LOG→CALL→IF_FALSE→IF_TRUE→CALL→THROW→CATCH→THROW→CALL→EXIT,[INFO]:Proposing transaction for consensus,explicit,explicit
252,1ada5259_4,1ada5259_4,ENTRY→IF_FALSE→IF_TRUE→CALL→IF_TRUE→TRY→CALL→IF_TRUE→LOG→CALL→IF_FALSE→IF_TRUE→CALL→THROW→CATCH→THROW→CALL→EXIT,"[ERROR]:XidRolloverException occurred, throwing RequestProcessorException",explicit,explicit
253,1ada5259_4,1ada5259_4,ENTRY→IF_FALSE→IF_TRUE→CALL→IF_TRUE→TRY→CALL→IF_TRUE→LOG→CALL→IF_FALSE→IF_TRUE→CALL→THROW→CATCH→THROW→CALL→EXIT,[ERROR]:Throttled request send as proposal: 300. Exiting.,explicit,explicit
254,1ada5259_4,1ada5259_4,ENTRY→IF_FALSE→IF_TRUE→CALL→IF_TRUE→TRY→CALL→IF_TRUE→LOG→CALL→IF_FALSE→IF_TRUE→CALL→THROW→CATCH→THROW→CALL→EXIT,[DEBUG]:Proposing:: 400,explicit,explicit
255,79b6e40a_1,79b6e40a_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,explicit
256,79b6e40a_1,79b6e40a_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Something is broken! Empty snapshot warning,explicit,explicit
257,79b6e40a_1,79b6e40a_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:This should only be allowed during upgrading. Empty snapshot warning,normal,explicit
258,79b6e40a_1,79b6e40a_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,explicit
259,57dfbaa4_1,57dfbaa4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→AnotherBranch,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,normal
260,57dfbaa4_1,57dfbaa4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→AnotherBranch,[WARN]:This should only be allowed during upgrading.,normal,normal
261,57dfbaa4_1,57dfbaa4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→AnotherBranch,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,normal
262,57dfbaa4_1,57dfbaa4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→AnotherBranch,"[INFO]:Snapshot loaded in 150 ms, highest zxid is 0x123456, digest is abcdef123456",normal,normal
263,8eee06b0_1,8eee06b0_1,ENTRY→CALL: writeLongToFile→ENTRY→CALL: getSnapDir→ENTRY→RETURN→EXIT→EXIT→EXIT,[INFO]:Started writing long value to file,normal,normal
264,8eee06b0_1,8eee06b0_1,ENTRY→CALL: writeLongToFile→ENTRY→CALL: getSnapDir→ENTRY→RETURN→EXIT→EXIT→EXIT,[INFO]:Accessing snapshot directory,normal,normal
265,8eee06b0_1,8eee06b0_1,ENTRY→CALL: writeLongToFile→ENTRY→CALL: getSnapDir→ENTRY→RETURN→EXIT→EXIT→EXIT,[INFO]:Snapshot directory accessed successfully,normal,normal
266,8eee06b0_1,8eee06b0_1,ENTRY→CALL: writeLongToFile→ENTRY→CALL: getSnapDir→ENTRY→RETURN→EXIT→EXIT→EXIT,[INFO]:Exiting snapshot directory access,normal,normal
267,8eee06b0_1,8eee06b0_1,ENTRY→CALL: writeLongToFile→ENTRY→CALL: getSnapDir→ENTRY→RETURN→EXIT→EXIT→EXIT,[INFO]:Finished writing long value to file,normal,normal
268,b6870033_1,b6870033_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→EmptyDataTree,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,normal
269,b6870033_1,b6870033_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→EmptyDataTree,[WARN]:This should only be allowed during upgrading,normal,normal
270,b6870033_1,b6870033_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→EmptyDataTree,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,normal
271,b6870033_1,b6870033_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch%%ENTRY→EmptyDataTree,"[INFO]:Snapshot loaded in 150 ms, highest zxid is 0x12345, digest is abcdef123456",normal,normal
272,b6870033_2,b6870033_2,ENTRY→WriteToFile,[INFO]:Writing long value to file /snapshots/snapDir,normal,normal
273,b6870033_2,b6870033_2,ENTRY→WriteToFile,[INFO]:Accessing snapshot directory /snapshots/snapDir,normal,normal
274,b6870033_2,b6870033_2,ENTRY→WriteToFile,[INFO]:Snapshot directory accessed successfully,normal,normal
275,b6870033_2,b6870033_2,ENTRY→WriteToFile,[INFO]:Write operation completed,normal,normal
276,609e0468_1,609e0468_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Binding to port 8080, localAddress 192.168.1.1",normal,normal
277,609e0468_1,609e0468_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Bound to port 8080, localAddress 192.168.1.1",normal,normal
278,5102e67b_1,5102e67b_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[INFO]:Fetched 128MB block from namenode01,normal,explicit
279,5102e67b_1,5102e67b_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[ERROR]:Access denied to path /user/data,explicit,explicit
280,b67946c5_1,b67946c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,normal
281,b67946c5_1,b67946c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:This should only be allowed during upgrading,normal,normal
282,b67946c5_1,b67946c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,normal
283,b67946c5_1,b67946c5_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[INFO]:Snapshot loaded in 500 ms, highest zxid is 0x12345, digest is abcdef1234567890",normal,normal
284,38fc44ff_1,38fc44ff_1,ENTRY→SWITCH:electionAlgorithm→CASE:1→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:2→EXIT,[ERROR]:Election Algorithm 1 is not supported.,explicit,explicit
285,38fc44ff_1,38fc44ff_1,ENTRY→SWITCH:electionAlgorithm→CASE:1→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:2→EXIT,[ERROR]:Election Algorithm 2 is not supported.,explicit,explicit
286,38fc44ff_2,38fc44ff_2,ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_TRUE:oldQcm!=null→IF_TRUE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_TRUE:oldQcm!=null→IF_FALSE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_FALSE:oldQcm!=null→IF_TRUE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_FALSE:oldQcm!=null→IF_FALSE:listener!=null→EXIT,[WARN]:Clobbering already-set QuorumCnxManager (restarting leader election?),normal,explicit
287,38fc44ff_2,38fc44ff_2,ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_TRUE:oldQcm!=null→IF_TRUE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_TRUE:oldQcm!=null→IF_FALSE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_FALSE:oldQcm!=null→IF_TRUE:listener!=null→EXIT%%ENTRY→SWITCH:electionAlgorithm→CASE:3→IF_FALSE:oldQcm!=null→IF_FALSE:listener!=null→EXIT,[ERROR]:Null listener when initializing cnx manager,explicit,explicit
288,38fc44ff_3,38fc44ff_3,ENTRY→SWITCH:electionAlgorithm→CASE:[]→EXIT,[INFO]:Election algorithm returned successfully.,normal,normal
289,74e160b2_1,74e160b2_1,ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_FALSE→CALL→EXIT,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,normal
290,74e160b2_1,74e160b2_1,ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_FALSE→CALL→EXIT,[WARN]:This should only be allowed during upgrading.,normal,normal
291,74e160b2_1,74e160b2_1,ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_TRUE→NEW→CALL→ENTRY→IF_TRUE→CALL→EXIT→CALL→CALL→EXIT%%ENTRY→TRY→IF_FALSE→CALL→EXIT,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,normal
292,74e160b2_2,74e160b2_2,ENTRY→CALL→ENTRY→SWITCH→CASE→THROW%%ENTRY→CALL→ENTRY→SWITCH→CASE→THROW%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_TRUE→LOG→CALL→IF_TRUE→CALL→CALL→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_TRUE→LOG→CALL→IF_FALSE→LOG→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_FALSE→IF_TRUE→CALL→CALL→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_FALSE→IF_FALSE→LOG→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→RETURN→EXIT,[WARN]:Clobbering already-set QuorumCnxManager (restarting leader election?),normal,explicit
293,74e160b2_2,74e160b2_2,ENTRY→CALL→ENTRY→SWITCH→CASE→THROW%%ENTRY→CALL→ENTRY→SWITCH→CASE→THROW%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_TRUE→LOG→CALL→IF_TRUE→CALL→CALL→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_TRUE→LOG→CALL→IF_FALSE→LOG→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_FALSE→IF_TRUE→CALL→CALL→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→IF_FALSE→IF_FALSE→LOG→BREAK%%ENTRY→CALL→ENTRY→SWITCH→CASE→RETURN→EXIT,[ERROR]:Null listener when initializing cnx manager,explicit,explicit
294,1ec2600f_1,1ec2600f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
295,1ec2600f_1,1ec2600f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
296,8d050e40_1,8d050e40_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
297,8d050e40_1,8d050e40_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
298,2bf7ad80_1,2bf7ad80_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
299,2bf7ad80_1,2bf7ad80_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
300,4b7a8763_1,4b7a8763_1,ENTRY→RETURN→EXIT,[DEBUG]:Initializing leader election protocol...,normal,normal
301,4cd3addc_1,4cd3addc_1,"ENTRY→TRY→CALL: setZabState→TRY→CALL: connectToLeader→EXCEPTION: connectToLeader→CATCH: Exception e→EXIT%%ENTRY→TRY→CALL: setZabState→TRY→CALL: connectToLeader→CALL: currentTimeMillis→THROW: new Exception(""learned about role change"")→EXIT","[WARN]:Exception when observing the leader, e",explicit,explicit
302,a435f286_1,a435f286_1,ENTRY→ShutdownObserver,[INFO]:Shutdown observer process initiated,normal,normal
303,87459097_1,87459097_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[INFO]:Fetched 1024MB block from https://namenode:8020,normal,explicit
304,87459097_1,87459097_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[ERROR]:Access denied to path /user/data,explicit,explicit
305,cd4c5ecf_1,cd4c5ecf_1,ENTRY→ShutdownFollower,[INFO]:Follower node shutdown initiated,normal,normal
306,cd4c5ecf_1,cd4c5ecf_1,ENTRY→ShutdownFollower,[INFO]:Follower node shutdown completed,normal,normal
307,3b349e70_1,3b349e70_1,ENTRY→Shutdown%%ENTRY→LeaderElection,[INFO]:Shutting down,normal,normal
308,3b349e70_1,3b349e70_1,ENTRY→Shutdown%%ENTRY→LeaderElection,"[INFO]:Shutdown called. For the reason ""Maintenance""",normal,normal
309,3b349e70_1,3b349e70_1,ENTRY→Shutdown%%ENTRY→LeaderElection,[INFO]:LEADING - LEADER ELECTION TOOK - 500ms MILLISECONDS,normal,normal
310,3b349e70_1,3b349e70_1,ENTRY→Shutdown%%ENTRY→LeaderElection,[INFO]:NEWLEADER proposal has Zxid of 0x1a2b3c4d,normal,normal
311,61c3ab25_1,61c3ab25_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Shutting down,normal,normal
312,61c3ab25_2,61c3ab25_2,ENTRY→ConditionCheck%%ENTRY→ShutdownReason%%ENTRY→ShutdownReason→HaltConnections%%ENTRY→ShutdownReason→CloseSockets,[INFO]:Shutting down,normal,normal
313,61c3ab25_2,61c3ab25_2,ENTRY→ConditionCheck%%ENTRY→ShutdownReason%%ENTRY→ShutdownReason→HaltConnections%%ENTRY→ShutdownReason→CloseSockets,"[INFO]:Shutdown called. For the reason ""maintenance""",normal,normal
314,61c3ab25_3,61c3ab25_3,ShutdownReason→HaltConnections%%ShutdownReason→CloseSockets,[INFO]:Halted connection acceptor,normal,normal
315,61c3ab25_3,61c3ab25_3,ShutdownReason→HaltConnections%%ShutdownReason→CloseSockets,[INFO]:Set ZooKeeper server,normal,normal
316,61c3ab25_3,61c3ab25_3,ShutdownReason→HaltConnections%%ShutdownReason→CloseSockets,[INFO]:Admin server set to ZooKeeper server,normal,normal
317,61c3ab25_3,61c3ab25_3,ShutdownReason→HaltConnections%%ShutdownReason→CloseSockets,[INFO]:Closed all connections,normal,normal
318,61c3ab25_4,61c3ab25_4,HaltConnections→LearnersSync%%CloseSockets→LearnersSync,[INFO]:Synchronized learners,normal,normal
319,61c3ab25_4,61c3ab25_4,HaltConnections→LearnersSync%%CloseSockets→LearnersSync,[INFO]:Initialized iterator,normal,normal
320,61c3ab25_5,61c3ab25_5,LearnersSync→IteratorCheck,[INFO]:Checked iterator condition,normal,normal
321,94623e0f_1,94623e0f_1,ENTRY→LEADING%%ENTRY→SHUTDOWN,[DEBUG]:Starting quorum peer,normal,normal
322,94623e0f_1,94623e0f_1,ENTRY→LEADING%%ENTRY→SHUTDOWN,[INFO]:LEADING - Leader election took 3.14 seconds,normal,normal
323,94623e0f_1,94623e0f_1,ENTRY→LEADING%%ENTRY→SHUTDOWN,[INFO]:New leader proposal has Zxid of 0x1234abcd,normal,normal
324,94623e0f_1,94623e0f_1,ENTRY→LEADING%%ENTRY→SHUTDOWN,[INFO]:Shutting down,normal,normal
325,94623e0f_1,94623e0f_1,ENTRY→LEADING%%ENTRY→SHUTDOWN,"[INFO]:Shutdown called. For the reason ""Cluster maintenance""",normal,normal
326,e52b8c91_1,e52b8c91_1,ENTRY→TRY→CALL→ENTRY→ConditionCheck%%ENTRY→TRY→CALL→ENTRY→OtherBranch%%ENTRY→IF_FALSE→CALL→ENTRY→ConditionCheck→CALL→TRY→OtherBranch,"[INFO]:Initialize file found, an empty database will not block voting participation",normal,explicit
327,e52b8c91_1,e52b8c91_1,ENTRY→TRY→CALL→ENTRY→ConditionCheck%%ENTRY→TRY→CALL→ENTRY→OtherBranch%%ENTRY→IF_FALSE→CALL→ENTRY→ConditionCheck→CALL→TRY→OtherBranch,"[INFO]:Snapshot loaded in 500 ms, highest zxid is 0x12345, digest is abcdef123456",normal,explicit
328,e52b8c91_1,e52b8c91_1,ENTRY→TRY→CALL→ENTRY→ConditionCheck%%ENTRY→TRY→CALL→ENTRY→OtherBranch%%ENTRY→IF_FALSE→CALL→ENTRY→ConditionCheck→CALL→TRY→OtherBranch,[WARN]:This should only be allowed during upgrading,normal,explicit
329,e52b8c91_1,e52b8c91_1,ENTRY→TRY→CALL→ENTRY→ConditionCheck%%ENTRY→TRY→CALL→ENTRY→OtherBranch%%ENTRY→IF_FALSE→CALL→ENTRY→ConditionCheck→CALL→TRY→OtherBranch,"[WARN]:Unexpected empty data tree, setting zxid to -1",normal,explicit
330,e52b8c91_1,e52b8c91_1,ENTRY→TRY→CALL→ENTRY→ConditionCheck%%ENTRY→TRY→CALL→ENTRY→OtherBranch%%ENTRY→IF_FALSE→CALL→ENTRY→ConditionCheck→CALL→TRY→OtherBranch,"[WARN]:Problem starting AdminServer, AdminServerException",explicit,explicit
331,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,[DEBUG]:Starting quorum peer,normal,normal
332,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,[INFO]:LEADING,normal,normal
333,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,[INFO]:LEADING - LEADER ELECTION TOOK - 300 ms MILLISECONDS,normal,normal
334,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,[INFO]:NEWLEADER proposal has Zxid of 0x12345,normal,normal
335,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,[INFO]:Shutting down,normal,normal
336,e52b8c91_2,e52b8c91_2,ENTRY→CALL→ENTRY→LEADER_ELECTION%%ENTRY→CALL→ENTRY→SHUTDOWN,"[INFO]:Shutdown called. For the reason ""AdminServer failure""",normal,normal
337,cefd1e81_1,cefd1e81_1,ENTRY→CALL:truncateLog→EXIT,[INFO]:ENTRY,normal,normal
338,cefd1e81_1,cefd1e81_1,ENTRY→CALL:truncateLog→EXIT,[INFO]:CALL:truncateLog,normal,normal
339,cefd1e81_1,cefd1e81_1,ENTRY→CALL:truncateLog→EXIT,[INFO]:EXIT,normal,normal
340,363f5add_1,363f5add_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[INFO]:Fetched 1024MB block from https://namenode:8020,normal,explicit
341,363f5add_1,363f5add_1,ENTRY→CheckPermissions%%ENTRY→AlternativePath,[ERROR]:Access denied to path /user/data,explicit,explicit
342,e9e11bde_1,e9e11bde_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Registering Log4j MBeans,normal,explicit
343,e9e11bde_1,e9e11bde_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Problems while registering log4j 1.2 jmx beans!,explicit,explicit
344,47640e47_1,47640e47_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:SSL isn't supported in NIOServerCnxn,explicit,explicit
345,bfd05602_1,bfd05602_1,ENTRY→configureSaslLogin→initMaxCnxns→EXIT,[INFO]:configure this secure: secure on addr addr,normal,normal
346,e2f3e326_1,e2f3e326_1,ENTRY→configure→ConditionCheck%%ENTRY→configureSaslLogin→initMaxCnxns,"[INFO]:Configuring NIO connection handler with 10s sessionless connection timeout, 4 selector thread(s), no worker threads, and gathered writes.",normal,normal
347,e2f3e326_1,e2f3e326_1,ENTRY→configure→ConditionCheck%%ENTRY→configureSaslLogin→initMaxCnxns,[INFO]:binding to port 8080,normal,normal
348,e2f3e326_1,e2f3e326_1,ENTRY→configure→ConditionCheck%%ENTRY→configureSaslLogin→initMaxCnxns,[INFO]:bound to port 192.168.1.1,normal,normal
349,e2f3e326_1,e2f3e326_1,ENTRY→configure→ConditionCheck%%ENTRY→configureSaslLogin→initMaxCnxns,[INFO]:configure secure: true on addr 192.168.1.2,normal,normal
350,8db8f97d_1,8db8f97d_1,ENTRY→InitializeLogDirectory%%ENTRY→SetLogDirectory,[INFO]:Initialized transaction log directory at /var/log/hadoop/txnlogs,normal,explicit
351,8db8f97d_1,8db8f97d_1,ENTRY→InitializeLogDirectory%%ENTRY→SetLogDirectory,[ERROR]:Access denied to path /var/log/hadoop/txnlogs,explicit,explicit
352,ed87a2b8_1,ed87a2b8_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Opening datadir:/var/lib/zookeeper snapDir:/var/lib/zookeeper/snapshots,normal,normal
353,ed87a2b8_1,ed87a2b8_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:ZOOKEEPER_SNAPSHOT_TRUST_EMPTY : true,normal,normal
354,6a46fb4d_1,6a46fb4d_1,ENTRY→EXIT,[INFO]:tickTime set to 3000,normal,normal
355,2d9dd2fe_1,2d9dd2fe_1,ENTRY→EXIT,[INFO]:Min session timeout set to 3000ms,normal,normal
356,cf3c2e79_1,cf3c2e79_1,ENTRY→EXIT,[INFO]:Max session timeout set to 30000,normal,normal
357,23fc4e45_1,23fc4e45_1,ENTRY→EXIT,[INFO]:initLimit set to 10,normal,normal
358,dca58180_1,dca58180_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
359,dca58180_1,dca58180_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
360,cb6f77de_1,cb6f77de_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
361,cb6f77de_1,cb6f77de_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
